transaction_id,user_id,amount,currency,merchant_name,merchant_category,user_country,ip_country,device,timestamp,avg_spend,event_timestamp,flag_velocity,flag_spike,flag_geography,is_fraud_detected,fraud_reason
1f3c9609-76dd-4bf5-af69-4985ab8f82e8,USR-0004,166.79,USD,Netflix,retail,GB,GB,desktop,2026-03-15 00:35:49.386365+00:00,176.25,2026-03-15 00:35:49.386365+00:00,False,False,False,False,
19d8a6a3-14ee-4570-99ee-82c3dadc6535,USR-0020,1264.66,USD,Uber,retail,US,PK,desktop,2026-03-15 00:55:49.386365+00:00,179.8,2026-03-15 00:55:49.386365+00:00,False,True,True,True,"amount_spike, foreign_ip"
e650bcf1-19a5-4098-a51d-11a7b2cf96d2,USR-0036,464.18,USD,Amazon,retail,CA,CA,tablet,2026-03-15 00:48:49.386365+00:00,368.15,2026-03-15 00:48:49.386365+00:00,False,False,False,False,
68218665-6fa6-4e3e-8962-7c9379733300,USR-0054,281.57,USD,Walmart,retail,US,US,tablet,2026-03-14 23:12:49.386365+00:00,397.45,2026-03-14 23:12:49.386365+00:00,False,False,False,False,
da6032d3-ec17-4b24-ac1e-56bee237400b,USR-0087,114.23,USD,Uber,retail,GB,GB,mobile,2026-03-15 00:26:49.386365+00:00,159.24,2026-03-15 00:26:49.386365+00:00,False,False,False,False,
b6469ef9-3baa-47dd-8ce9-00112bb245ba,USR-0025,299.58,USD,Marriott,retail,US,US,mobile,2026-03-15 00:55:49.386365+00:00,396.05,2026-03-15 00:55:49.386365+00:00,False,False,False,False,
9b58c105-b996-4f4f-a74b-a9d969b9ee2b,USR-0042,12.3,USD,Uber,retail,US,US,desktop,2026-03-15 00:51:19.386365+00:00,244.53,2026-03-15 00:51:19.386365+00:00,True,False,False,True,velocity
9449be0e-80a2-4898-9a23-ed0197e4ff23,USR-0061,481.62,USD,Shell Gas,retail,US,US,mobile,2026-03-14 23:58:49.386365+00:00,373.91,2026-03-14 23:58:49.386365+00:00,False,False,False,False,
519e2476-a555-49ae-ab85-841d0ab443ba,USR-0062,50.32,USD,Uber,retail,US,US,desktop,2026-03-14 23:10:49.386365+00:00,89.67,2026-03-14 23:10:49.386365+00:00,False,False,False,False,
f3ddbbad-dbd7-4889-8a34-e23906dd5f5f,USR-0064,110.15,USD,Uber,retail,US,US,mobile,2026-03-15 00:33:49.386365+00:00,90.9,2026-03-15 00:33:49.386365+00:00,False,False,False,False,
d0be88df-b475-4675-bea6-26b5760fefd6,USR-0045,101.24,USD,Shell Gas,retail,CA,CA,mobile,2026-03-14 23:55:49.386365+00:00,88.97,2026-03-14 23:55:49.386365+00:00,False,False,False,False,
69828fa5-4ef5-414d-9465-0fc40c65d636,USR-0003,83.83,USD,Shell Gas,retail,US,US,desktop,2026-03-15 00:35:49.386365+00:00,167.36,2026-03-15 00:35:49.386365+00:00,False,False,False,False,
338424b8-85e4-444e-895a-73779d1f7ae0,USR-0015,162.25,USD,Marriott,retail,US,US,tablet,2026-03-14 23:50:49.386365+00:00,228.0,2026-03-14 23:50:49.386365+00:00,False,False,False,False,
dc662344-2a90-41bb-a17a-249edeae5299,USR-0082,315.02,USD,Target,retail,CA,CA,mobile,2026-03-14 23:24:49.386365+00:00,250.61,2026-03-14 23:24:49.386365+00:00,False,False,False,False,
cbc43b67-0ef0-483a-a59c-32e1af2f3951,USR-0053,214.29,USD,Apple Store,retail,CA,CA,desktop,2026-03-14 23:44:49.386365+00:00,228.92,2026-03-14 23:44:49.386365+00:00,False,False,False,False,
3be1a62d-2109-4b35-a161-8a84a0539017,USR-0064,63.8,USD,Uber,retail,CA,CA,tablet,2026-03-15 00:01:49.386365+00:00,90.9,2026-03-15 00:01:49.386365+00:00,False,False,False,False,
e7760737-4d4e-44b8-8dd5-0533ceb1ad41,USR-0038,327.3,USD,Netflix,retail,CA,CA,tablet,2026-03-14 23:57:49.386365+00:00,222.51,2026-03-14 23:57:49.386365+00:00,False,False,False,False,
83b4b9c0-1b33-4ccf-8921-bfc75ba23e4e,USR-0071,317.29,USD,McDonald's,retail,US,US,mobile,2026-03-14 23:02:49.386365+00:00,273.86,2026-03-14 23:02:49.386365+00:00,False,False,False,False,
5da79b1f-d797-413a-8156-7749faa5ed4f,USR-0016,169.41,USD,Shell Gas,retail,GB,GB,desktop,2026-03-15 00:27:49.386365+00:00,229.87,2026-03-15 00:27:49.386365+00:00,False,False,False,False,
9d65fe1d-4574-4809-9623-01f50d3fb593,USR-0069,176.89,USD,McDonald's,retail,US,US,tablet,2026-03-14 23:05:49.386365+00:00,191.44,2026-03-14 23:05:49.386365+00:00,False,False,False,False,
0030cf8e-ced3-41be-8e92-cb41a5ff72b7,USR-0053,264.29,USD,Amazon,retail,US,US,desktop,2026-03-15 00:19:49.386365+00:00,228.92,2026-03-15 00:19:49.386365+00:00,False,False,False,False,
1a419349-3e3a-4481-9ef2-e3efc6c7876c,USR-0049,124.77,USD,Amazon,retail,US,US,desktop,2026-03-15 00:05:49.386365+00:00,150.75,2026-03-15 00:05:49.386365+00:00,False,False,False,False,
2824340f-e2d1-4444-8693-e16c79e1785f,USR-0076,105.7,USD,Delta Airlines,retail,CA,CA,tablet,2026-03-15 00:05:49.386365+00:00,120.52,2026-03-15 00:05:49.386365+00:00,False,False,False,False,
fcaca8b9-f3bb-4f38-be53-0033545a9726,USR-0052,281.54,USD,Walmart,retail,US,US,tablet,2026-03-14 22:59:49.386365+00:00,255.37,2026-03-14 22:59:49.386365+00:00,False,False,False,False,
0d08216e-977b-44c3-93b5-16d4bfff66d2,USR-0042,141.67,USD,Walmart,retail,US,US,mobile,2026-03-14 23:05:49.386365+00:00,244.53,2026-03-14 23:05:49.386365+00:00,True,False,False,True,velocity
82ddbc19-bfa1-4f01-82d6-c15ac16b9987,USR-0099,346.14,USD,Walmart,retail,US,US,desktop,2026-03-14 23:55:49.386365+00:00,383.93,2026-03-14 23:55:49.386365+00:00,False,False,False,False,
1a947ec3-3336-4307-b164-70920fb2ebdb,USR-0093,283.76,USD,McDonald's,retail,CA,CA,desktop,2026-03-15 00:07:49.386365+00:00,319.17,2026-03-15 00:07:49.386365+00:00,False,False,False,False,
b0f66747-4bfe-4c5d-bd12-d1059e1b9984,USR-0012,26.55,USD,Uber,retail,US,US,desktop,2026-03-15 00:18:49.386365+00:00,35.38,2026-03-15 00:18:49.386365+00:00,True,False,False,True,velocity
c8793483-36d4-4816-a222-0687ca3fadf3,USR-0031,210.76,USD,Amazon,retail,GB,GB,tablet,2026-03-14 23:53:49.386365+00:00,187.1,2026-03-14 23:53:49.386365+00:00,False,False,False,False,
317ec4cb-c148-40b1-ae78-d3100260aff2,USR-0010,98.77,USD,Shell Gas,retail,GB,GB,desktop,2026-03-15 00:12:49.386365+00:00,84.23,2026-03-15 00:12:49.386365+00:00,False,False,False,False,
d1abdb4c-a8ad-450f-865d-fea187ff78b5,USR-0076,105.35,USD,McDonald's,retail,US,US,mobile,2026-03-14 23:41:49.386365+00:00,120.52,2026-03-14 23:41:49.386365+00:00,False,False,False,False,
23a72e6d-8096-40e0-8690-3ad792443751,USR-0037,213.48,USD,Target,retail,CA,CA,desktop,2026-03-14 23:37:49.386365+00:00,243.42,2026-03-14 23:37:49.386365+00:00,False,False,False,False,
1c52bcc8-2791-4525-a982-9459456d43df,USR-0060,243.14,USD,Shell Gas,retail,GB,GB,desktop,2026-03-14 23:48:49.386365+00:00,168.35,2026-03-14 23:48:49.386365+00:00,False,False,False,False,
313b25c6-663c-44b9-953e-dc2a28239742,USR-0073,25.59,USD,Apple Store,retail,US,US,tablet,2026-03-14 23:09:49.386365+00:00,48.98,2026-03-14 23:09:49.386365+00:00,False,False,False,False,
5cc1bfa1-68f9-4152-b8f9-274d587445e0,USR-0098,213.33,USD,Amazon,retail,US,US,tablet,2026-03-14 23:42:49.386365+00:00,281.74,2026-03-14 23:42:49.386365+00:00,True,False,False,True,velocity
562c8593-7052-4ea7-af77-41e31fd1a4a0,USR-0025,478.61,USD,Apple Store,retail,GB,GB,tablet,2026-03-15 00:29:49.386365+00:00,396.05,2026-03-15 00:29:49.386365+00:00,False,False,False,False,
4bf73c16-c3fc-4358-bea2-4bec2cbd8ecb,USR-0040,63.68,USD,Shell Gas,retail,US,US,mobile,2026-03-14 23:30:49.386365+00:00,124.66,2026-03-14 23:30:49.386365+00:00,False,False,False,False,
31c70588-37f2-4256-a73c-d36588b37b63,USR-0007,110.56,USD,Delta Airlines,retail,US,US,tablet,2026-03-14 23:29:49.386365+00:00,196.77,2026-03-14 23:29:49.386365+00:00,False,False,False,False,
1d427f31-f0d5-4ac6-adda-20a5abf38621,USR-0036,363.47,USD,Walmart,retail,US,US,mobile,2026-03-14 23:34:49.386365+00:00,368.15,2026-03-14 23:34:49.386365+00:00,False,False,False,False,
2bbc53eb-572c-425f-a6f6-94ed9b3d97b1,USR-0011,189.12,USD,Delta Airlines,retail,GB,GB,tablet,2026-03-15 00:06:49.386365+00:00,365.49,2026-03-15 00:06:49.386365+00:00,False,False,False,False,
f160b614-c0f6-4a7b-ace4-3c68da95285c,USR-0021,214.67,USD,Amazon,retail,GB,GB,desktop,2026-03-15 00:50:49.386365+00:00,280.74,2026-03-15 00:50:49.386365+00:00,False,False,False,False,
0e9d3992-d32c-4cfe-8fbd-f19f46191977,USR-0009,328.66,USD,Apple Store,retail,US,US,tablet,2026-03-15 00:18:49.386365+00:00,244.71,2026-03-15 00:18:49.386365+00:00,False,False,False,False,
2b6b755d-590c-4a8b-9b32-3977e258c1f1,USR-0090,137.43,USD,Shell Gas,retail,CA,CA,desktop,2026-03-14 23:47:49.386365+00:00,129.13,2026-03-14 23:47:49.386365+00:00,False,False,False,False,
fba5c7a8-bd67-421c-b76a-cf35d177c580,USR-0047,50.92,USD,McDonald's,retail,GB,GB,mobile,2026-03-15 00:39:49.386365+00:00,55.24,2026-03-15 00:39:49.386365+00:00,False,False,False,False,
61542283-3327-48ce-8c92-c7424ab71337,USR-0074,190.07,USD,Uber,retail,US,US,desktop,2026-03-14 23:47:49.386365+00:00,305.69,2026-03-14 23:47:49.386365+00:00,False,False,False,False,
3ba66f5d-0e7f-4f2d-8f5d-c5068a327b83,USR-0071,347.08,USD,Walmart,retail,US,US,mobile,2026-03-15 00:32:49.386365+00:00,273.86,2026-03-15 00:32:49.386365+00:00,False,False,False,False,
fb752691-320b-4730-b562-461bc807acaa,USR-0020,254.79,USD,Apple Store,retail,US,US,mobile,2026-03-14 23:05:49.386365+00:00,179.8,2026-03-14 23:05:49.386365+00:00,False,False,False,False,
b2a6e19e-ff2f-48a7-8d7d-56183de339c2,USR-0092,260.67,USD,Amazon,retail,GB,GB,tablet,2026-03-15 00:36:49.386365+00:00,348.23,2026-03-15 00:36:49.386365+00:00,False,False,False,False,
1dc6cc68-c008-4a65-b13e-95ca1d71263c,USR-0076,173.31,USD,Shell Gas,retail,GB,GB,tablet,2026-03-14 23:41:49.386365+00:00,120.52,2026-03-14 23:41:49.386365+00:00,False,False,False,False,
4186f897-cad8-49f2-80d2-2930a2134dcb,USR-0100,60.8,USD,Walmart,retail,US,US,tablet,2026-03-15 00:53:49.386365+00:00,102.58,2026-03-15 00:53:49.386365+00:00,False,False,False,False,
c15ca3a1-16a0-4993-9eab-8c37e59a7a80,USR-0003,104.71,USD,Target,retail,US,US,desktop,2026-03-14 23:11:49.386365+00:00,167.36,2026-03-14 23:11:49.386365+00:00,False,False,False,False,
82be33f9-7bd1-4497-9967-cac2f0cb4328,USR-0019,142.41,USD,Marriott,retail,US,US,tablet,2026-03-14 23:42:49.386365+00:00,98.65,2026-03-14 23:42:49.386365+00:00,False,False,False,False,
834ed206-3086-4766-b156-2cd815a35348,USR-0034,52.46,USD,Amazon,retail,GB,GB,desktop,2026-03-14 23:52:49.386365+00:00,90.86,2026-03-14 23:52:49.386365+00:00,False,False,False,False,
2a703e10-19c6-46d3-8b39-9570508a2fdb,USR-0072,198.11,USD,Target,retail,GB,GB,mobile,2026-03-15 00:44:49.386365+00:00,239.52,2026-03-15 00:44:49.386365+00:00,False,False,False,False,
179408a9-bb2e-4b53-b234-e3df603f51c4,USR-0055,301.32,USD,Delta Airlines,retail,US,US,tablet,2026-03-14 23:26:49.386365+00:00,211.85,2026-03-14 23:26:49.386365+00:00,False,False,False,False,
908fbc3b-4834-4fab-93ed-593603eb24c8,USR-0044,96.64,USD,Walmart,retail,US,US,tablet,2026-03-15 00:09:49.386365+00:00,145.93,2026-03-15 00:09:49.386365+00:00,False,False,False,False,
98cdb768-3319-4b30-aa4a-4da331b61999,USR-0008,413.14,USD,Uber,retail,US,US,desktop,2026-03-14 23:27:49.386365+00:00,370.83,2026-03-14 23:27:49.386365+00:00,False,False,False,False,
4114f69d-0f06-4b96-ae6c-b41c9efaf6fa,USR-0084,114.26,USD,McDonald's,retail,US,US,mobile,2026-03-14 23:12:49.386365+00:00,197.13,2026-03-14 23:12:49.386365+00:00,False,False,False,False,
431813c7-99ca-4f03-a978-7a1d9329221e,USR-0011,254.9,USD,McDonald's,retail,US,US,mobile,2026-03-15 00:56:49.386365+00:00,365.49,2026-03-15 00:56:49.386365+00:00,False,False,False,False,
e98b1a67-c431-4a09-8872-2ee14b0d1da4,USR-0060,92.53,USD,Uber,retail,US,US,mobile,2026-03-15 00:54:49.386365+00:00,168.35,2026-03-15 00:54:49.386365+00:00,False,False,False,False,
92ae3064-e659-4a20-95ca-33c6a7b5ac81,USR-0095,129.03,USD,Netflix,retail,US,US,tablet,2026-03-14 23:41:49.386365+00:00,164.96,2026-03-14 23:41:49.386365+00:00,False,False,False,False,
cb054d13-e728-4545-81f1-9e00716dcb0b,USR-0030,328.24,USD,Netflix,retail,GB,GB,tablet,2026-03-15 00:16:49.386365+00:00,270.3,2026-03-15 00:16:49.386365+00:00,False,False,False,False,
dc5b753f-e0ad-4e6e-b2c4-385cc7aa12fb,USR-0055,122.63,USD,McDonald's,retail,US,US,tablet,2026-03-15 00:17:49.386365+00:00,211.85,2026-03-15 00:17:49.386365+00:00,False,False,False,False,
52ac063c-8242-46b2-a4a8-2253756ad3b3,USR-0038,187.68,USD,Target,retail,US,US,desktop,2026-03-14 23:23:49.386365+00:00,222.51,2026-03-14 23:23:49.386365+00:00,False,False,False,False,
8371cf81-74fb-4d3e-a07f-74f83aab4b6f,USR-0095,212.76,USD,Target,retail,US,US,tablet,2026-03-15 00:20:49.386365+00:00,164.96,2026-03-15 00:20:49.386365+00:00,False,False,False,False,
c7563b2a-0930-433a-aeaa-95580a359d06,USR-0022,230.97,USD,Amazon,retail,US,US,desktop,2026-03-14 23:46:49.386365+00:00,352.15,2026-03-14 23:46:49.386365+00:00,False,False,False,False,
436eedc8-5639-4ee7-84dc-e41fc055347a,USR-0008,328.3,USD,Apple Store,retail,US,US,mobile,2026-03-15 00:51:49.386365+00:00,370.83,2026-03-15 00:51:49.386365+00:00,False,False,False,False,
83149f36-b622-4eb3-ad79-865204c2cd12,USR-0013,418.07,USD,Netflix,retail,GB,GB,mobile,2026-03-14 23:33:49.386365+00:00,311.59,2026-03-14 23:33:49.386365+00:00,False,False,False,False,
a4e5c298-af15-402b-a6d0-3f69a90dab6d,USR-0068,393.82,USD,Walmart,retail,US,US,mobile,2026-03-14 23:38:49.386365+00:00,285.4,2026-03-14 23:38:49.386365+00:00,False,False,False,False,
6f8bb5c7-0809-47cb-a402-0ef8407d3205,USR-0009,317.66,USD,Netflix,retail,US,US,mobile,2026-03-15 00:15:49.386365+00:00,244.71,2026-03-15 00:15:49.386365+00:00,False,False,False,False,
c224b3dd-f6f4-498c-bb47-0593f73c2bff,USR-0082,287.91,USD,McDonald's,retail,US,US,tablet,2026-03-14 23:19:49.386365+00:00,250.61,2026-03-14 23:19:49.386365+00:00,False,False,False,False,
6635a24f-0dcf-4a8a-863f-926624111efe,USR-0078,168.52,USD,Apple Store,retail,US,US,tablet,2026-03-15 00:30:49.386365+00:00,193.52,2026-03-15 00:30:49.386365+00:00,False,False,False,False,
5a2715eb-7803-4c06-afeb-5f4a1c4d7828,USR-0025,445.16,USD,Amazon,retail,US,US,desktop,2026-03-14 23:52:49.386365+00:00,396.05,2026-03-14 23:52:49.386365+00:00,False,False,False,False,
296e81a6-69c1-41bf-806d-cfe7938a65c3,USR-0016,234.77,USD,Walmart,retail,GB,GB,tablet,2026-03-15 00:46:49.386365+00:00,229.87,2026-03-15 00:46:49.386365+00:00,False,False,False,False,
fe91ef4f-4772-4f99-9954-07ba08e75c86,USR-0086,139.19,USD,Apple Store,retail,US,US,mobile,2026-03-14 23:23:49.386365+00:00,133.49,2026-03-14 23:23:49.386365+00:00,False,False,False,False,
32ac6056-2151-4bac-a8dc-892d61f867d8,USR-0098,7.5600000000000005,USD,Delta Airlines,retail,US,US,desktop,2026-03-15 00:21:19.386365+00:00,281.74,2026-03-15 00:21:19.386365+00:00,True,False,False,True,velocity
80cce592-c25b-4b13-a4d9-51636d9434ca,USR-0098,5.65,USD,McDonald's,retail,US,US,desktop,2026-03-15 00:22:49.386365+00:00,281.74,2026-03-15 00:22:49.386365+00:00,True,False,False,True,velocity
e778098d-4540-4d46-bcec-a56c28242084,USR-0059,77.5,USD,Delta Airlines,retail,GB,GB,tablet,2026-03-15 00:00:49.386365+00:00,84.47,2026-03-15 00:00:49.386365+00:00,False,False,False,False,
6e354246-8c26-466f-ba78-bda0edfcd321,USR-0069,104.22,USD,Walmart,retail,US,US,tablet,2026-03-15 00:53:49.386365+00:00,191.44,2026-03-15 00:53:49.386365+00:00,False,False,False,False,
8ae2ee06-a91a-49a4-977f-8c532ffcd79a,USR-0034,133.79,USD,Amazon,retail,US,US,mobile,2026-03-15 00:28:49.386365+00:00,90.86,2026-03-15 00:28:49.386365+00:00,False,False,False,False,
dc21b5d9-8c7e-4ff7-8c82-f506b1f48fd8,USR-0061,404.88,USD,Netflix,retail,US,US,mobile,2026-03-15 00:59:49.386365+00:00,373.91,2026-03-15 00:59:49.386365+00:00,False,False,False,False,
4c6605d2-5bf8-4df2-84f9-ea4e8f2115ab,USR-0044,96.99,USD,Uber,retail,CA,CA,tablet,2026-03-15 00:32:49.386365+00:00,145.93,2026-03-15 00:32:49.386365+00:00,False,False,False,False,
a77e94f5-7fd6-4e69-a125-d8aaf8c24ef2,USR-0075,206.65,USD,Target,retail,US,US,tablet,2026-03-14 23:21:49.386365+00:00,185.73,2026-03-14 23:21:49.386365+00:00,False,False,False,False,
579d5ba8-7cac-42c7-8a7b-50c169317c0c,USR-0032,271.53,USD,McDonald's,retail,GB,GB,tablet,2026-03-14 23:52:49.386365+00:00,339.32,2026-03-14 23:52:49.386365+00:00,False,False,False,False,
b7eee9f3-d192-4894-8100-9dab7e20b015,USR-0008,396.52,USD,Delta Airlines,retail,US,US,desktop,2026-03-15 00:37:49.386365+00:00,370.83,2026-03-15 00:37:49.386365+00:00,False,False,False,False,
746e31d2-0a84-4ce3-b269-b414b0f1ee08,USR-0004,221.47,USD,Uber,retail,US,US,mobile,2026-03-14 23:15:49.386365+00:00,176.25,2026-03-14 23:15:49.386365+00:00,False,False,False,False,
17b4f924-d26f-4be1-8ec5-59e2793a6e35,USR-0020,143.93,USD,Apple Store,retail,US,US,tablet,2026-03-14 23:09:49.386365+00:00,179.8,2026-03-14 23:09:49.386365+00:00,False,False,False,False,
a2117c5a-a956-406a-a769-8c1e73a60b80,USR-0001,185.03,USD,Target,retail,US,US,tablet,2026-03-15 00:59:49.386365+00:00,274.71,2026-03-15 00:59:49.386365+00:00,False,False,False,False,
42b26fb5-ee52-4bb0-9f98-f78d263c6f3a,USR-0095,241.31,USD,Uber,retail,US,US,mobile,2026-03-14 23:20:49.386365+00:00,164.96,2026-03-14 23:20:49.386365+00:00,False,False,False,False,
bd12df0e-cd61-4e47-96e8-f816e6b2d390,USR-0053,127.56,USD,Shell Gas,retail,US,US,tablet,2026-03-15 00:57:49.386365+00:00,228.92,2026-03-15 00:57:49.386365+00:00,False,False,False,False,
22cff943-0e90-4661-91f7-b41e6bf2e33b,USR-0050,489.61,USD,Uber,retail,GB,GB,mobile,2026-03-15 00:49:49.386365+00:00,357.84,2026-03-15 00:49:49.386365+00:00,False,False,False,False,
63aafc96-b374-4c11-a9c3-1e674a5fc5f3,USR-0084,182.89,USD,Uber,retail,US,US,desktop,2026-03-14 23:48:49.386365+00:00,197.13,2026-03-14 23:48:49.386365+00:00,False,False,False,False,
857560c6-7432-47f4-8843-fe48038eb3c4,USR-0041,549.19,USD,Amazon,retail,CA,CA,mobile,2026-03-14 23:29:49.386365+00:00,396.05,2026-03-14 23:29:49.386365+00:00,False,False,False,False,
0559d166-6945-4bf0-a80d-638f65d3d5aa,USR-0006,181.92,USD,Walmart,retail,US,US,mobile,2026-03-15 00:04:49.386365+00:00,170.8,2026-03-15 00:04:49.386365+00:00,False,False,False,False,
3457d23a-b08b-49d9-93cf-8414284b0823,USR-0088,40.57,USD,Amazon,retail,US,US,mobile,2026-03-15 00:16:49.386365+00:00,35.11,2026-03-15 00:16:49.386365+00:00,False,False,False,False,
cb05ef3d-318a-494d-b829-bedc8b611ab2,USR-0020,258.96,USD,Apple Store,retail,CA,CA,mobile,2026-03-14 23:22:49.386365+00:00,179.8,2026-03-14 23:22:49.386365+00:00,False,False,False,False,
eef9446c-7af1-4e81-b05e-2a14c7495ae3,USR-0022,508.32,USD,McDonald's,retail,US,US,desktop,2026-03-14 23:14:49.386365+00:00,352.15,2026-03-14 23:14:49.386365+00:00,False,False,False,False,
261b3ccf-8246-49c3-aa36-4a89460389b8,USR-0055,235.63,USD,Marriott,retail,US,US,desktop,2026-03-14 23:40:49.386365+00:00,211.85,2026-03-14 23:40:49.386365+00:00,False,False,False,False,
efd0ab05-2028-4b69-83d8-f464861a4eb4,USR-0091,120.88,USD,Marriott,retail,US,US,tablet,2026-03-15 00:12:49.386365+00:00,89.38,2026-03-15 00:12:49.386365+00:00,False,False,False,False,
0c46f1a7-b37a-4860-a8a2-83d1dec2e428,USR-0088,26.72,USD,Marriott,retail,US,US,desktop,2026-03-15 00:55:49.386365+00:00,35.11,2026-03-15 00:55:49.386365+00:00,False,False,False,False,
dd957d1c-1438-4cfe-9f94-c23f4d76b180,USR-0012,14.9,USD,Walmart,retail,US,US,desktop,2026-03-15 00:51:49.386365+00:00,35.38,2026-03-15 00:51:49.386365+00:00,True,False,False,True,velocity
c741423b-413d-4396-9fbf-fd6aae2bad1f,USR-0002,259.05,USD,Marriott,retail,US,US,tablet,2026-03-15 00:27:49.386365+00:00,279.27,2026-03-15 00:27:49.386365+00:00,False,False,False,False,
96d9bb12-0bfa-4711-b58b-43aeebf94398,USR-0041,501.16,USD,Marriott,retail,US,US,desktop,2026-03-14 23:26:49.386365+00:00,396.05,2026-03-14 23:26:49.386365+00:00,False,False,False,False,
f3dfabdd-2be5-4702-85e5-92141b63b775,USR-0091,55.65,USD,Amazon,retail,US,US,tablet,2026-03-14 23:29:49.386365+00:00,89.38,2026-03-14 23:29:49.386365+00:00,False,False,False,False,
ab36b367-ecd7-4299-bc7d-fa860b074ee3,USR-0020,138.02,USD,Marriott,retail,US,US,mobile,2026-03-15 00:35:49.386365+00:00,179.8,2026-03-15 00:35:49.386365+00:00,False,False,False,False,
cec0a618-6666-4617-81fc-95083f163fbc,USR-0009,185.94,USD,Amazon,retail,CA,CA,mobile,2026-03-14 23:25:49.386365+00:00,244.71,2026-03-14 23:25:49.386365+00:00,False,False,False,False,
87955416-054a-414f-be97-9858a05e6a35,USR-0068,328.69,USD,Shell Gas,retail,US,US,mobile,2026-03-15 00:39:49.386365+00:00,285.4,2026-03-15 00:39:49.386365+00:00,False,False,False,False,
de010848-02a2-4a71-8f53-fc78565c54cd,USR-0012,44.9,USD,Delta Airlines,retail,CA,CA,mobile,2026-03-15 00:54:49.386365+00:00,35.38,2026-03-15 00:54:49.386365+00:00,True,False,False,True,velocity
d0ac632c-6ff6-472c-bae1-6930e2fa1163,USR-0045,55.15,USD,Apple Store,retail,US,US,desktop,2026-03-14 23:52:49.386365+00:00,88.97,2026-03-14 23:52:49.386365+00:00,False,False,False,False,
5f87dc5b-a562-4a51-be7e-be99cfac6b4b,USR-0006,114.57,USD,Delta Airlines,retail,US,US,mobile,2026-03-15 00:52:49.386365+00:00,170.8,2026-03-15 00:52:49.386365+00:00,False,False,False,False,
7a4e7979-e0db-4b73-b9ac-9c22fd800757,USR-0014,346.44,USD,Delta Airlines,retail,US,US,mobile,2026-03-14 23:11:49.386365+00:00,359.96,2026-03-14 23:11:49.386365+00:00,False,False,False,False,
7bdc0c95-7625-475d-8f5b-8b559b848073,USR-0026,70.17,USD,Netflix,retail,GB,GB,mobile,2026-03-14 23:14:49.386365+00:00,120.6,2026-03-14 23:14:49.386365+00:00,False,False,False,False,
f3941d4a-b54b-4d39-9036-95e5eb66ff2e,USR-0060,130.49,USD,McDonald's,retail,US,US,mobile,2026-03-15 00:05:49.386365+00:00,168.35,2026-03-15 00:05:49.386365+00:00,False,False,False,False,
5d4035cc-380e-427a-ab77-ffd9a71e2ac6,USR-0032,342.37,USD,Shell Gas,retail,CA,CA,desktop,2026-03-14 23:06:49.386365+00:00,339.32,2026-03-14 23:06:49.386365+00:00,False,False,False,False,
f16facda-3656-41c9-b661-4a8d0e54fcb0,USR-0033,82.12,USD,Amazon,retail,US,US,desktop,2026-03-15 00:28:49.386365+00:00,76.13,2026-03-15 00:28:49.386365+00:00,False,False,False,False,
c25258c0-021b-44a5-bda4-32a7dce2de28,USR-0093,186.43,USD,Delta Airlines,retail,US,US,mobile,2026-03-15 00:15:49.386365+00:00,319.17,2026-03-15 00:15:49.386365+00:00,False,False,False,False,
26b4794d-b12a-4ddb-a327-2009bd2eac5d,USR-0052,142.52,USD,Target,retail,GB,GB,mobile,2026-03-14 23:39:49.386365+00:00,255.37,2026-03-14 23:39:49.386365+00:00,False,False,False,False,
80dc7217-fb7f-4fdb-8542-d5964bfb7621,USR-0098,210.56,USD,Uber,retail,US,US,mobile,2026-03-14 23:54:49.386365+00:00,281.74,2026-03-14 23:54:49.386365+00:00,True,False,False,True,velocity
d80598a3-c02a-4ac4-80e0-3c3e7855b324,USR-0048,106.33,USD,Marriott,retail,US,US,desktop,2026-03-14 23:08:49.386365+00:00,188.56,2026-03-14 23:08:49.386365+00:00,False,False,False,False,
d49eae0c-a6d9-4391-8084-a48ca6e74d9d,USR-0030,400.88,USD,McDonald's,retail,US,US,tablet,2026-03-14 23:39:49.386365+00:00,270.3,2026-03-14 23:39:49.386365+00:00,False,False,False,False,
439cb860-9482-450e-9c84-ea322546c4af,USR-0018,161.3,USD,Apple Store,retail,US,US,tablet,2026-03-15 00:34:49.386365+00:00,174.58,2026-03-15 00:34:49.386365+00:00,False,False,False,False,
7f8d4e54-e35f-449d-a583-de185cae3ade,USR-0041,271.95,USD,Marriott,retail,US,US,tablet,2026-03-15 00:15:49.386365+00:00,396.05,2026-03-15 00:15:49.386365+00:00,False,False,False,False,
b9191333-8016-4234-85b9-3e5f7bee8d63,USR-0045,58.0,USD,Uber,retail,GB,GB,mobile,2026-03-15 00:46:49.386365+00:00,88.97,2026-03-15 00:46:49.386365+00:00,False,False,False,False,
a09803e6-2eb5-48ba-a55b-b86b92ca7bad,USR-0077,240.16,USD,Netflix,retail,GB,GB,mobile,2026-03-15 00:19:49.386365+00:00,171.95,2026-03-15 00:19:49.386365+00:00,False,False,False,False,
398671ab-030a-47a6-81c8-394cc8f9e6da,USR-0004,164.47,USD,Amazon,retail,US,US,desktop,2026-03-14 23:23:49.386365+00:00,176.25,2026-03-14 23:23:49.386365+00:00,False,False,False,False,
