transaction_id,user_id,amount,currency,merchant_name,merchant_category,user_country,ip_country,device,timestamp,is_fraud,fraud_type,event_timestamp,ingestion_layer,country_mismatch,amount_bucket,event_date,event_hour
a8efe54e-e6fd-4611-a8a2-6ea2b713589d,USR-0184,480.45,USD,Apple Store,retail,US,US,desktop,2026-03-15 00:35:52.327495+00:00,False,,2026-03-15 00:35:52.327495+00:00,silver,False,medium,2026-03-15,0
e0bacc1d-a1bf-4a2a-882c-9ad75c52bf80,USR-0186,281.11,USD,Amazon,retail,CA,CA,mobile,2026-03-15 00:35:52.327499+00:00,False,,2026-03-15 00:35:52.327499+00:00,silver,False,medium,2026-03-15,0
9e7cae9e-d028-40b9-bdff-588d34920505,USR-0050,601.06,USD,Delta Airlines,retail,US,US,mobile,2026-03-15 00:35:52.327503+00:00,False,,2026-03-15 00:35:52.327503+00:00,silver,False,large,2026-03-15,0
67f4a78e-a226-4a19-9436-e2089fa4a838,USR-0158,504.25,USD,Apple Store,retail,US,US,mobile,2026-03-15 00:35:52.327507+00:00,False,,2026-03-15 00:35:52.327507+00:00,silver,False,large,2026-03-15,0
12d4fe9e-e068-433d-b892-0fbba09cbb3a,USR-0080,132.76,USD,McDonald's,retail,US,US,mobile,2026-03-15 00:35:52.327511+00:00,False,,2026-03-15 00:35:52.327511+00:00,silver,False,medium,2026-03-15,0
0a01f2bb-8945-497b-9dbd-5d415c7c595d,USR-0036,319.34,USD,Uber,retail,CA,CA,desktop,2026-03-15 00:35:52.327515+00:00,False,,2026-03-15 00:35:52.327515+00:00,silver,False,medium,2026-03-15,0
34a246bf-7057-4f9d-be70-30c647414929,USR-0031,331.99,USD,Amazon,retail,US,US,desktop,2026-03-15 00:35:52.327519+00:00,False,,2026-03-15 00:35:52.327519+00:00,silver,False,medium,2026-03-15,0
5e969db3-d3b1-41e2-ad01-f910112f561b,USR-0068,291.28,USD,Netflix,retail,US,US,tablet,2026-03-15 00:35:52.327523+00:00,False,,2026-03-15 00:35:52.327523+00:00,silver,False,medium,2026-03-15,0
bb5b81ce-7d7a-48a6-a06a-40fc0ed93905,USR-0066,421.14,USD,Uber,retail,GB,GB,mobile,2026-03-15 00:35:52.327527+00:00,False,,2026-03-15 00:35:52.327527+00:00,silver,False,medium,2026-03-15,0
7cfe7014-182f-4966-9669-68d670f60e96,USR-0100,284.8,USD,Netflix,retail,CA,CA,mobile,2026-03-15 00:35:52.327532+00:00,False,,2026-03-15 00:35:52.327532+00:00,silver,False,medium,2026-03-15,0
5ae454b3-0425-42f8-97b1-2efa04f930fa,USR-0047,242.73,USD,Amazon,retail,CA,CA,tablet,2026-03-15 00:35:52.327535+00:00,False,,2026-03-15 00:35:52.327535+00:00,silver,False,medium,2026-03-15,0
6bd83ca7-a304-4b9f-8116-2977863e3eba,USR-0157,271.07,USD,McDonald's,retail,US,US,mobile,2026-03-15 00:35:52.327539+00:00,False,,2026-03-15 00:35:52.327539+00:00,silver,False,medium,2026-03-15,0
12d28483-95b0-42b7-a1c7-173e29b66116,USR-0133,139.38,USD,Apple Store,retail,US,US,tablet,2026-03-15 00:35:52.327543+00:00,False,,2026-03-15 00:35:52.327543+00:00,silver,False,medium,2026-03-15,0
0ffbfda8-a0c6-4cbd-83cb-a82da83a1cea,USR-0199,182.94,USD,Apple Store,retail,US,US,desktop,2026-03-15 00:35:52.327547+00:00,False,,2026-03-15 00:35:52.327547+00:00,silver,False,medium,2026-03-15,0
8ff916b1-4d83-4e86-bea6-3bf02964beaa,USR-0138,1141.11,USD,Netflix,retail,GB,GB,mobile,2026-03-15 00:35:52.327551+00:00,True,large_amount,2026-03-15 00:35:52.327551+00:00,silver,False,large,2026-03-15,0
69b7a365-f041-45c9-bca1-28b622165a9d,USR-0103,440.25,USD,Delta Airlines,retail,CA,CA,tablet,2026-03-15 00:35:52.327556+00:00,False,,2026-03-15 00:35:52.327556+00:00,silver,False,medium,2026-03-15,0
0f29aa20-5c0d-4a38-be54-aef71e46b8c2,USR-0088,602.89,USD,Netflix,retail,GB,GB,mobile,2026-03-15 00:35:52.327561+00:00,False,,2026-03-15 00:35:52.327561+00:00,silver,False,large,2026-03-15,0
92be4fb1-a513-40b6-a253-66338a9e23d6,USR-0046,672.93,USD,Apple Store,retail,US,US,desktop,2026-03-15 00:35:52.327566+00:00,False,,2026-03-15 00:35:52.327566+00:00,silver,False,large,2026-03-15,0
9a657711-d7b7-47b1-9f39-b25e0f6e36cc,USR-0197,99.31,USD,Walmart,retail,US,US,tablet,2026-03-15 00:35:52.327570+00:00,False,,2026-03-15 00:35:52.327570+00:00,silver,False,small,2026-03-15,0
910c1656-12a5-45bb-b018-67f550e7c2be,USR-0062,181.35,USD,Shell Gas,retail,CA,CA,desktop,2026-03-15 00:35:52.327575+00:00,False,,2026-03-15 00:35:52.327575+00:00,silver,False,medium,2026-03-15,0
85e796bb-7cfc-4fc8-ab04-1c799441ae4a,USR-0038,52.01,USD,McDonald's,retail,GB,GB,desktop,2026-03-15 00:35:52.327579+00:00,False,,2026-03-15 00:35:52.327579+00:00,silver,False,small,2026-03-15,0
f9dbf7ad-c407-440d-bbd6-020111bf76b1,USR-0101,185.07,USD,Amazon,retail,US,US,desktop,2026-03-15 00:35:52.327583+00:00,False,,2026-03-15 00:35:52.327583+00:00,silver,False,medium,2026-03-15,0
9525bc31-1751-4085-b617-166a0f800c1c,USR-0092,80.78,USD,Shell Gas,retail,GB,GB,mobile,2026-03-15 00:35:52.327586+00:00,False,,2026-03-15 00:35:52.327586+00:00,silver,False,small,2026-03-15,0
85ee76d5-e9ee-40cd-ae23-1db32a59fa37,USR-0133,297.02,USD,Netflix,retail,US,US,desktop,2026-03-15 00:35:52.327590+00:00,False,,2026-03-15 00:35:52.327590+00:00,silver,False,medium,2026-03-15,0
a9af7b9e-b747-4bc4-a270-2ef896128950,USR-0091,313.28,USD,Walmart,retail,US,US,mobile,2026-03-15 00:35:52.327594+00:00,False,,2026-03-15 00:35:52.327594+00:00,silver,False,medium,2026-03-15,0
5779af8d-485e-45c7-9a8a-5dccbebe7812,USR-0083,163.39,USD,Apple Store,retail,CA,CA,mobile,2026-03-15 00:35:52.327597+00:00,False,,2026-03-15 00:35:52.327597+00:00,silver,False,medium,2026-03-15,0
b7a48b42-2502-4130-b00f-f2aa389acefa,USR-0065,267.76,USD,Walmart,retail,US,US,desktop,2026-03-15 00:35:52.327602+00:00,False,,2026-03-15 00:35:52.327602+00:00,silver,False,medium,2026-03-15,0
3c8a4e58-8c39-46f9-aacc-dd52eaabcd43,USR-0043,368.41,USD,Netflix,retail,US,US,mobile,2026-03-15 00:35:52.327605+00:00,False,,2026-03-15 00:35:52.327605+00:00,silver,False,medium,2026-03-15,0
2284c817-358b-47b6-a92e-f01d136f9c1e,USR-0119,40.01,USD,McDonald's,retail,GB,GB,tablet,2026-03-15 00:35:52.327610+00:00,False,,2026-03-15 00:35:52.327610+00:00,silver,False,small,2026-03-15,0
c035aa13-83b6-49a1-a21c-a60c8e62f6c8,USR-0012,175.29,USD,Netflix,retail,US,US,desktop,2026-03-15 00:35:52.327614+00:00,False,,2026-03-15 00:35:52.327614+00:00,silver,False,medium,2026-03-15,0
b118e126-62e4-4473-b956-e23307a6c077,USR-0034,21.7,USD,McDonald's,retail,US,US,desktop,2026-03-15 00:35:52.327618+00:00,False,,2026-03-15 00:35:52.327618+00:00,silver,False,small,2026-03-15,0
b885d203-f6b9-4576-a2b1-e0a1bd0798f9,USR-0077,497.03,USD,Shell Gas,retail,US,US,desktop,2026-03-15 00:35:52.327622+00:00,False,,2026-03-15 00:35:52.327622+00:00,silver,False,medium,2026-03-15,0
0acf080f-d21a-4d22-b49c-44208e1b3805,USR-0199,310.72,USD,Apple Store,retail,GB,GB,tablet,2026-03-15 00:35:52.327627+00:00,False,,2026-03-15 00:35:52.327627+00:00,silver,False,medium,2026-03-15,0
f36e7bc8-e354-4fd6-8d04-157340c0d1fe,USR-0157,231.17,USD,Apple Store,retail,US,US,tablet,2026-03-15 00:35:52.327631+00:00,False,,2026-03-15 00:35:52.327631+00:00,silver,False,medium,2026-03-15,0
a518a4fe-8e1f-4a14-9b5a-b493d8dcfaf7,USR-0016,90.68,USD,Walmart,retail,CA,CA,desktop,2026-03-15 00:35:52.327635+00:00,False,,2026-03-15 00:35:52.327635+00:00,silver,False,small,2026-03-15,0
70634994-a45f-49c0-9081-1e89ace52936,USR-0120,227.7,USD,Delta Airlines,retail,US,US,tablet,2026-03-15 00:35:52.327639+00:00,False,,2026-03-15 00:35:52.327639+00:00,silver,False,medium,2026-03-15,0
990a5472-1018-4005-8155-5711b5787841,USR-0006,40.45,USD,Apple Store,retail,US,US,mobile,2026-03-15 00:35:52.327643+00:00,False,,2026-03-15 00:35:52.327643+00:00,silver,False,small,2026-03-15,0
6fc3823d-6c36-4948-bf3a-cf19e00c735e,USR-0031,323.34,USD,Amazon,retail,US,US,tablet,2026-03-15 00:35:52.327647+00:00,False,,2026-03-15 00:35:52.327647+00:00,silver,False,medium,2026-03-15,0
62d76d7d-6dc7-4bac-abe1-2dd777e5eb76,USR-0198,358.09,USD,Shell Gas,retail,US,US,desktop,2026-03-15 00:35:52.327651+00:00,False,,2026-03-15 00:35:52.327651+00:00,silver,False,medium,2026-03-15,0
1639234d-5846-4824-8939-65d72775a672,USR-0043,170.27,USD,Walmart,retail,US,US,tablet,2026-03-15 00:35:52.327656+00:00,False,,2026-03-15 00:35:52.327656+00:00,silver,False,medium,2026-03-15,0
e2067353-b821-42f7-b01f-e0f242a93eb9,USR-0067,38.86,USD,Delta Airlines,retail,US,US,mobile,2026-03-15 00:35:52.327661+00:00,False,,2026-03-15 00:35:52.327661+00:00,silver,False,small,2026-03-15,0
89f74ee4-e16b-4d46-90e3-0ad11e36b56c,USR-0094,1.71,USD,Apple Store,retail,CA,CA,mobile,2026-03-15 00:35:52.327667+00:00,True,rapid_fire,2026-03-15 00:35:52.327667+00:00,silver,False,micro,2026-03-15,0
b1028d7a-8bf1-4160-b8c3-f752eea6cfff,USR-0143,384.01,USD,Walmart,retail,US,US,tablet,2026-03-15 00:35:52.327671+00:00,False,,2026-03-15 00:35:52.327671+00:00,silver,False,medium,2026-03-15,0
d429b494-853d-4afa-a668-1bd41c01b6ec,USR-0147,76.34,USD,Amazon,retail,US,US,mobile,2026-03-15 00:35:52.327676+00:00,False,,2026-03-15 00:35:52.327676+00:00,silver,False,small,2026-03-15,0
495c4ca3-0b24-47d6-a0a5-1bf15d541143,USR-0189,376.41,USD,McDonald's,retail,US,US,desktop,2026-03-15 00:35:52.327679+00:00,False,,2026-03-15 00:35:52.327679+00:00,silver,False,medium,2026-03-15,0
9aa1b05e-ab7b-406c-85b8-a7dd51c35528,USR-0060,715.34,USD,Walmart,retail,US,US,tablet,2026-03-15 00:35:52.327683+00:00,False,,2026-03-15 00:35:52.327683+00:00,silver,False,large,2026-03-15,0
7e35ebfc-01f5-47cf-b0bd-677f075c2f76,USR-0198,129.96,USD,Netflix,retail,GB,GB,desktop,2026-03-15 00:35:52.327687+00:00,False,,2026-03-15 00:35:52.327687+00:00,silver,False,medium,2026-03-15,0
1a567358-718b-4dba-b77a-89041efd7237,USR-0197,217.95,USD,Uber,retail,US,US,tablet,2026-03-15 00:35:52.327691+00:00,False,,2026-03-15 00:35:52.327691+00:00,silver,False,medium,2026-03-15,0
3f645b1d-6b02-4254-bd38-afb44c09a6fa,USR-0083,315.46,USD,Shell Gas,retail,US,US,desktop,2026-03-15 00:35:52.327695+00:00,False,,2026-03-15 00:35:52.327695+00:00,silver,False,medium,2026-03-15,0
809c78a8-6aa2-49f7-b47f-6ef7fe319da4,USR-0130,344.81,USD,Uber,retail,CA,CA,mobile,2026-03-15 00:35:52.327700+00:00,False,,2026-03-15 00:35:52.327700+00:00,silver,False,medium,2026-03-15,0
79ac06aa-c3f1-4298-aa89-3b6720205781,USR-0055,390.0,USD,Delta Airlines,retail,US,US,desktop,2026-03-15 00:35:52.327704+00:00,False,,2026-03-15 00:35:52.327704+00:00,silver,False,medium,2026-03-15,0
d39dd5ee-ea61-4683-b56b-5e41f987afe1,USR-0086,68.25,USD,Amazon,retail,US,US,tablet,2026-03-15 00:35:52.327708+00:00,False,,2026-03-15 00:35:52.327708+00:00,silver,False,small,2026-03-15,0
f533cf99-3ed2-4987-b875-6bd9a95e3b31,USR-0076,215.22,USD,Netflix,retail,CA,CA,tablet,2026-03-15 00:35:52.327713+00:00,False,,2026-03-15 00:35:52.327713+00:00,silver,False,medium,2026-03-15,0
df2d89e6-50cf-4413-acc3-d19c94bced2d,USR-0112,378.97,USD,Amazon,retail,CA,CA,mobile,2026-03-15 00:35:52.327717+00:00,False,,2026-03-15 00:35:52.327717+00:00,silver,False,medium,2026-03-15,0
eee5632f-0479-42c3-80a2-64be8130636f,USR-0139,380.21,USD,McDonald's,retail,US,US,tablet,2026-03-15 00:35:52.327721+00:00,False,,2026-03-15 00:35:52.327721+00:00,silver,False,medium,2026-03-15,0
4cf0db1a-f20e-4c95-9b49-f8bd4d4bc174,USR-0188,535.04,USD,Shell Gas,retail,US,US,mobile,2026-03-15 00:35:52.327725+00:00,False,,2026-03-15 00:35:52.327725+00:00,silver,False,large,2026-03-15,0
26962728-9125-4c1c-9f61-2bd3b6d26299,USR-0029,202.94,USD,Shell Gas,retail,US,US,tablet,2026-03-15 00:35:52.327730+00:00,False,,2026-03-15 00:35:52.327730+00:00,silver,False,medium,2026-03-15,0
fad1433f-b2cb-4cd9-9d88-8b2579b16f15,USR-0169,2807.27,USD,McDonald's,retail,US,US,tablet,2026-03-15 00:35:52.327734+00:00,True,large_amount,2026-03-15 00:35:52.327734+00:00,silver,False,very_large,2026-03-15,0
5fbe641c-dd74-47b4-9622-c96e46ba535a,USR-0138,379.31,USD,Shell Gas,retail,GB,GB,mobile,2026-03-15 00:35:52.327738+00:00,False,,2026-03-15 00:35:52.327738+00:00,silver,False,medium,2026-03-15,0
038bf700-6a69-42e9-8ff7-4e8693e612e9,USR-0009,510.92,USD,Delta Airlines,retail,CA,CA,tablet,2026-03-15 00:35:52.327743+00:00,False,,2026-03-15 00:35:52.327743+00:00,silver,False,large,2026-03-15,0
53061d03-3086-4a1b-abbf-2113cbca1a1d,USR-0192,176.08,USD,Apple Store,retail,US,US,mobile,2026-03-15 00:35:52.327747+00:00,False,,2026-03-15 00:35:52.327747+00:00,silver,False,medium,2026-03-15,0
cf4a2f71-930b-4f93-95f8-1a1138c4f0c1,USR-0163,52.35,USD,Delta Airlines,retail,US,US,desktop,2026-03-15 00:35:52.327752+00:00,False,,2026-03-15 00:35:52.327752+00:00,silver,False,small,2026-03-15,0
0a249501-1c14-49b1-98dd-17d3778d8e11,USR-0169,457.03,USD,Amazon,retail,US,US,tablet,2026-03-15 00:35:52.327756+00:00,False,,2026-03-15 00:35:52.327756+00:00,silver,False,medium,2026-03-15,0
40c235eb-3022-4afc-b62a-830663fe429f,USR-0180,121.4,USD,Apple Store,retail,US,US,mobile,2026-03-15 00:35:52.327760+00:00,False,,2026-03-15 00:35:52.327760+00:00,silver,False,medium,2026-03-15,0
b13c73a6-eaf8-4891-b307-53257c5be0b3,USR-0082,249.78,USD,McDonald's,retail,CA,CA,mobile,2026-03-15 00:35:52.327764+00:00,False,,2026-03-15 00:35:52.327764+00:00,silver,False,medium,2026-03-15,0
abe7a8f4-4e5a-4739-8ad9-397282b61a2a,USR-0094,344.42,USD,Shell Gas,retail,US,US,desktop,2026-03-15 00:35:52.327768+00:00,False,,2026-03-15 00:35:52.327768+00:00,silver,False,medium,2026-03-15,0
98dfd7ab-4111-4a5d-8b6f-72d573841e21,USR-0074,415.69,USD,Uber,retail,US,US,desktop,2026-03-15 00:35:52.327773+00:00,False,,2026-03-15 00:35:52.327773+00:00,silver,False,medium,2026-03-15,0
d4a99206-a2f8-464b-af62-96dc29253c59,USR-0092,110.81,USD,Amazon,retail,GB,GB,desktop,2026-03-15 00:35:52.327777+00:00,False,,2026-03-15 00:35:52.327777+00:00,silver,False,medium,2026-03-15,0
7322986a-ae37-4dd7-a8d1-6acf47e1e950,USR-0029,529.81,USD,Amazon,retail,GB,GB,desktop,2026-03-15 00:35:52.327782+00:00,False,,2026-03-15 00:35:52.327782+00:00,silver,False,large,2026-03-15,0
8fc49d25-3644-4a1e-add1-538864c901ea,USR-0107,507.98,USD,Uber,retail,US,US,tablet,2026-03-15 00:35:52.327787+00:00,False,,2026-03-15 00:35:52.327787+00:00,silver,False,large,2026-03-15,0
0ea4072f-6bd5-4605-8de1-694d7a133013,USR-0151,438.53,USD,Amazon,retail,US,US,mobile,2026-03-15 00:35:52.327792+00:00,False,,2026-03-15 00:35:52.327792+00:00,silver,False,medium,2026-03-15,0
192c7b74-3e2f-4473-becb-a18cf52175a1,USR-0160,370.61,USD,Shell Gas,retail,US,US,mobile,2026-03-15 00:35:52.327796+00:00,False,,2026-03-15 00:35:52.327796+00:00,silver,False,medium,2026-03-15,0
ab3b4ab7-0d6a-41bf-b634-446e1e7965f9,USR-0162,376.39,USD,Amazon,retail,CA,CA,tablet,2026-03-15 00:35:52.327800+00:00,False,,2026-03-15 00:35:52.327800+00:00,silver,False,medium,2026-03-15,0
d52d742e-81b4-40d6-b094-be8bdf061ddd,USR-0059,92.31,USD,McDonald's,retail,GB,GB,mobile,2026-03-15 00:35:52.327804+00:00,False,,2026-03-15 00:35:52.327804+00:00,silver,False,small,2026-03-15,0
76236fb6-f27b-439a-9696-7952b570444e,USR-0184,568.3,USD,Shell Gas,retail,US,US,mobile,2026-03-15 00:35:52.327808+00:00,False,,2026-03-15 00:35:52.327808+00:00,silver,False,large,2026-03-15,0
3a49d67f-4f47-4386-9ff2-18212c7d142d,USR-0048,39.69,USD,McDonald's,retail,GB,GB,desktop,2026-03-15 00:35:52.327812+00:00,False,,2026-03-15 00:35:52.327812+00:00,silver,False,small,2026-03-15,0
95cb0833-1f6c-4501-bf1e-685f1de7126f,USR-0115,498.41,USD,Delta Airlines,retail,GB,GB,tablet,2026-03-15 00:35:52.327816+00:00,False,,2026-03-15 00:35:52.327816+00:00,silver,False,medium,2026-03-15,0
9a79000f-b9a9-4c25-971b-1dea646f85f9,USR-0023,451.12,USD,Delta Airlines,retail,US,US,mobile,2026-03-15 00:35:52.327820+00:00,False,,2026-03-15 00:35:52.327820+00:00,silver,False,medium,2026-03-15,0
0c5377f1-f5d2-4f75-b89a-2834aa3e14f6,USR-0108,46.47,USD,Walmart,retail,US,US,desktop,2026-03-15 00:35:52.327824+00:00,False,,2026-03-15 00:35:52.327824+00:00,silver,False,small,2026-03-15,0
614ce218-ae61-43af-a60c-266aca184cd4,USR-0094,79.5,USD,Delta Airlines,retail,CA,CA,mobile,2026-03-15 00:35:52.327829+00:00,False,,2026-03-15 00:35:52.327829+00:00,silver,False,small,2026-03-15,0
d7afcc89-c827-44d1-bd51-e6a379e73038,USR-0114,116.19,USD,Apple Store,retail,US,US,desktop,2026-03-15 00:35:52.327833+00:00,False,,2026-03-15 00:35:52.327833+00:00,silver,False,medium,2026-03-15,0
2d23048b-7be4-42d9-8cec-29b25393e7fb,USR-0034,576.15,USD,McDonald's,retail,US,US,desktop,2026-03-15 00:35:52.327838+00:00,False,,2026-03-15 00:35:52.327838+00:00,silver,False,large,2026-03-15,0
d1290dd6-5260-467a-8381-98ae516687df,USR-0078,124.64,USD,McDonald's,retail,US,US,tablet,2026-03-15 00:35:52.327842+00:00,False,,2026-03-15 00:35:52.327842+00:00,silver,False,medium,2026-03-15,0
